timestamp,drug_name,pharmacy_id,quantity_sold,location
2026-01-05T13:33:03.904728,Wegovy,PH-775,50,Thomastown
2026-01-05T13:33:04.908096,Leqembi,PH-311,9,Lake Thomas
2026-01-05T13:33:05.410434,Paxlovid,PH-348,19,Lake Joanntown
2026-01-05T13:33:05.912297,Paxlovid,PH-157,7,Johnborough
2026-01-05T13:33:06.916079,Skyrizi,PH-154,38,South Carlyland
2026-01-05T13:33:07.417826,Rinvoq,PH-530,25,Clarkeshire
2026-01-05T13:33:08.421133,Wegovy,PH-360,10,Ortegamouth
2026-01-05T13:33:09.424558,Skyrizi,PH-495,6,Anthonychester
2026-01-05T13:33:09.927564,Paxlovid,PH-180,30,Butlermouth
2026-01-05T13:33:12.938129,Skyrizi,PH-926,30,New Sydney
2026-01-05T13:33:13.942438,Paxlovid,PH-984,20,Lesliemouth
2026-01-05T13:33:14.445324,Leqembi,PH-386,47,Lake Brittanyland
2026-01-05T13:33:14.947644,Paxlovid,PH-901,23,Port Melindafort
2026-01-05T13:33:15.459494,Mounjaro,PH-702,31,Victoriahaven
2026-01-05T13:33:15.962056,Leqembi,PH-667,10,North Oscar
2026-01-05T13:33:16.464322,Paxlovid,PH-579,32,West Tammytown
2026-01-05T13:33:17.970071,Skyrizi,PH-340,21,Goodwinview
2026-01-05T13:33:19.978048,Rinvoq,PH-129,20,Michellemouth
2026-01-05T13:33:20.982879,Wegovy,PH-178,46,Wilsonport
2026-01-05T13:33:22.989708,Wegovy,PH-770,20,East Rachelside
2026-01-05T13:33:23.491676,Wegovy,PH-391,9,Jonathanmouth
2026-01-05T13:33:23.994889,Paxlovid,PH-540,32,Vasquezhaven
2026-01-05T13:33:24.497033,Rinvoq,PH-607,10,Amyside
2026-01-05T13:33:26.003500,Leqembi,PH-981,44,South Edward
2026-01-05T13:33:26.505779,Wegovy,PH-648,2,East Sheilamouth
2026-01-05T13:33:28.512840,Mounjaro,PH-483,6,Mollytown
2026-01-05T13:33:29.014540,Rinvoq,PH-199,39,New Anthony
2026-01-05T13:33:29.516423,Paxlovid,PH-862,20,West Janet
2026-01-05T13:33:31.023571,Paxlovid,PH-848,48,East Dennisville
2026-01-05T13:33:31.526201,Skyrizi,PH-517,9,Laurenbury
2026-01-05T13:33:32.028343,Wegovy,PH-430,49,Ericmouth
2026-01-05T13:33:33.033585,Paxlovid,PH-864,17,Port Thomas
2026-01-05T13:33:33.536517,Paxlovid,PH-230,10,North Angelicafurt
2026-01-05T13:33:34.540125,Mounjaro,PH-593,15,New Vincentview
2026-01-05T13:33:35.543781,Wegovy,PH-785,17,East Amyberg
2026-01-05T13:33:37.048775,Skyrizi,PH-938,37,North Carlos
2026-01-05T13:33:37.551548,Leqembi,PH-165,9,North Ernestchester
2026-01-05T13:33:39.056967,Paxlovid,PH-758,13,Port Philip
2026-01-05T13:33:40.060092,Mounjaro,PH-333,39,North Lauren
2026-01-05T13:33:42.067022,Skyrizi,PH-267,25,Michelleport
2026-01-05T13:33:42.569291,Paxlovid,PH-540,12,East Lisafurt
2026-01-05T13:33:43.071507,Rinvoq,PH-828,1,East Austinchester
2026-01-05T13:33:44.074596,Wegovy,PH-784,47,Clementschester
2026-01-05T13:33:44.577616,Wegovy,PH-935,32,Melissabury
2026-01-05T13:33:47.086794,Leqembi,PH-321,19,Jaredbury
2026-01-05T13:33:47.588720,Mounjaro,PH-307,23,Davisland
2026-01-05T13:33:48.592957,Rinvoq,PH-548,15,New Bruce
2026-01-05T13:33:49.095634,Mounjaro,PH-837,7,East John
2026-01-05T13:33:50.099403,Leqembi,PH-132,19,Tracyborough
2026-01-05T13:33:51.103177,Leqembi,PH-884,42,South Joseshire
2026-01-05T13:33:51.605608,Mounjaro,PH-913,49,Lake Lisa
2026-01-05T13:33:52.609728,Leqembi,PH-841,14,Patelborough
2026-01-05T13:33:53.613772,Rinvoq,PH-639,37,Johnsland
2026-01-05T13:33:54.616719,Rinvoq,PH-106,48,North Sarah
2026-01-05T13:33:55.119295,Wegovy,PH-706,20,East Angela
2026-01-05T13:33:55.621792,Mounjaro,PH-774,44,Frosttown
2026-01-05T13:33:56.123954,Leqembi,PH-581,40,South Matthewtown
2026-01-05T13:33:56.626189,Skyrizi,PH-105,25,Blakestad
2026-01-05T13:33:57.629773,Rinvoq,PH-481,48,Port Barbarafurt
2026-01-05T13:33:58.132247,Paxlovid,PH-799,3,North Donna
2026-01-05T13:34:00.640430,Wegovy,PH-226,40,North Jasonborough
2026-01-05T13:34:01.143108,Paxlovid,PH-495,48,North Erikshire
2026-01-05T13:34:03.653946,Leqembi,PH-342,4,Christopherburgh
2026-01-05T13:34:05.660475,Rinvoq,PH-652,7,West Austin
2026-01-05T13:34:06.664097,Skyrizi,PH-566,17,Johnside
2026-01-05T13:34:07.166880,Leqembi,PH-658,37,New John
2026-01-05T13:34:07.669314,Rinvoq,PH-144,25,Michaelshire
2026-01-05T13:34:08.672479,Wegovy,PH-126,7,Lake Paige
2026-01-05T13:34:10.679647,Wegovy,PH-496,3,Summerport
2026-01-05T13:34:11.181396,Mounjaro,PH-448,49,Lake Austinmouth
2026-01-05T13:34:11.683880,Mounjaro,PH-806,9,Mariastad
2026-01-05T13:34:12.186858,Paxlovid,PH-939,19,Barnesborough
2026-01-05T13:34:12.688939,Paxlovid,PH-119,3,East Dennis
2026-01-05T13:34:13.192356,Mounjaro,PH-773,43,East Nicholaston
2026-01-05T13:34:14.195919,Skyrizi,PH-929,11,Parkerbury
2026-01-05T13:34:14.697663,Skyrizi,PH-756,10,North Chelseabury
2026-01-05T13:34:16.705248,Leqembi,PH-835,27,Kylestad
2026-01-05T13:34:17.207488,Wegovy,PH-970,8,Erikshire
2026-01-05T13:34:17.710275,Wegovy,PH-209,18,Kellymouth
2026-01-05T13:34:19.215072,Wegovy,PH-920,37,East Michael
2026-01-05T13:34:21.723056,Wegovy,PH-937,39,Bradleyshire
2026-01-05T13:34:22.726764,Skyrizi,PH-631,39,Patriciashire
2026-01-05T13:34:23.229070,Rinvoq,PH-250,4,Rodriguezbury
2026-01-05T13:34:23.731496,Paxlovid,PH-487,9,Port Nicoleview
2026-01-05T13:34:25.738918,Paxlovid,PH-427,45,New Laura
2026-01-05T13:34:26.742570,Rinvoq,PH-829,45,West Crystalfurt
2026-01-05T13:34:27.746007,Skyrizi,PH-575,8,North Robertberg
2026-01-05T13:34:28.248283,Skyrizi,PH-296,21,South Bryan
2026-01-05T13:34:29.251976,Leqembi,PH-818,45,North Sarah
2026-01-05T13:34:30.756420,Paxlovid,PH-388,29,Amandaland
2026-01-05T13:34:31.258830,Paxlovid,PH-960,40,East Erik
2026-01-05T13:34:31.761314,Paxlovid,PH-282,14,Lake Christopherville
2026-01-05T13:34:32.263385,Paxlovid,PH-856,11,Mooreside
2026-01-05T13:34:33.268468,Paxlovid,PH-869,28,East Andre
2026-01-05T13:34:33.770307,Paxlovid,PH-641,43,Loganton
2026-01-05T13:34:35.275681,Mounjaro,PH-143,38,Benjaminmouth
2026-01-05T13:34:35.778762,Skyrizi,PH-338,44,Kennethborough
2026-01-05T13:34:36.280549,Paxlovid,PH-984,7,Lake Loribury
2026-01-05T13:34:36.782511,Leqembi,PH-866,42,Lake Marcbury
2026-01-05T13:34:37.285569,Skyrizi,PH-853,19,Port Jeffrey
2026-01-05T13:34:38.289106,Wegovy,PH-385,19,South James
2026-01-05T13:34:38.791730,Skyrizi,PH-669,27,Burnetttown
2026-01-05T13:34:39.795624,Paxlovid,PH-933,46,Whiteton
2026-01-05T13:34:40.799325,Wegovy,PH-921,47,East Melissaport
2026-01-05T13:34:41.803151,Wegovy,PH-101,45,Donnamouth
2026-01-05T13:34:42.304908,Skyrizi,PH-589,37,Christineberg
2026-01-05T13:34:42.806969,Wegovy,PH-715,36,Stoneborough
2026-01-05T13:34:43.812416,Paxlovid,PH-674,7,Matthewborough
2026-01-05T13:34:46.321108,Skyrizi,PH-659,29,Sheilaville
2026-01-05T13:34:47.324572,Paxlovid,PH-459,44,North Thomas
2026-01-05T13:34:48.328183,Leqembi,PH-511,16,South Larry
2026-01-05T13:34:49.332482,Rinvoq,PH-818,49,Laneland
2026-01-05T13:34:49.835529,Mounjaro,PH-978,30,Meganfort
2026-01-05T13:34:50.337509,Rinvoq,PH-393,7,Andrewsport
2026-01-05T13:34:50.839188,Mounjaro,PH-418,32,Colliermouth
2026-01-05T13:34:52.344985,Skyrizi,PH-574,10,Lake John
2026-01-05T13:34:54.352591,Wegovy,PH-621,33,Mendezchester
2026-01-05T13:34:54.854873,Leqembi,PH-976,17,North Donald
2026-01-05T13:34:55.356467,Leqembi,PH-672,18,Brownview
2026-01-05T13:34:55.859361,Paxlovid,PH-726,14,West April
2026-01-05T13:34:56.361393,Paxlovid,PH-749,22,New Melanieside
2026-01-05T13:34:56.864334,Wegovy,PH-675,14,Pittmanside
2026-01-05T13:34:57.366318,Skyrizi,PH-448,24,Jenniferfort
2026-01-05T13:34:58.872296,Mounjaro,PH-182,49,Jacquelineborough
2026-01-05T13:34:59.877193,Leqembi,PH-916,29,Jonesview
2026-01-05T13:35:00.378884,Wegovy,PH-185,21,Murphyside
2026-01-05T13:35:00.881474,Skyrizi,PH-206,50,East Natashaview
2026-01-05T13:35:01.885404,Rinvoq,PH-287,28,Lake Lauren
2026-01-05T13:35:02.387904,Skyrizi,PH-252,31,Judymouth
2026-01-05T13:35:03.391576,Mounjaro,PH-179,39,South Jenniferburgh
2026-01-05T13:35:03.894097,Paxlovid,PH-978,46,West Andrew
2026-01-05T13:35:06.402522,Mounjaro,PH-913,46,Port Charles
2026-01-05T13:35:07.405789,Leqembi,PH-619,6,Lake Phillip
2026-01-05T13:35:07.908253,Mounjaro,PH-646,27,Coryport
2026-01-05T13:35:08.911546,Rinvoq,PH-864,6,North Jilltown
2026-01-05T13:35:09.914411,Skyrizi,PH-329,37,Nicholebury
2026-01-05T13:35:10.416012,Skyrizi,PH-691,27,North Kimberly
2026-01-05T13:35:11.419633,Skyrizi,PH-718,30,Jerryburgh
2026-01-05T13:35:12.422445,Wegovy,PH-220,24,New Danielleberg
2026-01-05T13:35:13.426465,Paxlovid,PH-984,11,East Davidton
2026-01-05T13:35:13.929024,Skyrizi,PH-425,8,Maryburgh
2026-01-05T13:35:14.430904,Rinvoq,PH-517,12,Donnaland
2026-01-05T13:35:15.434689,Wegovy,PH-304,37,Sharpfort
2026-01-05T13:35:16.439325,Rinvoq,PH-451,22,Lake James
2026-01-05T13:35:17.442468,Paxlovid,PH-947,48,Luisstad
2026-01-05T13:35:18.446837,Paxlovid,PH-618,15,Port Amyhaven
2026-01-05T13:35:19.450766,Rinvoq,PH-405,48,Laurieton
2026-01-05T13:35:20.956729,Mounjaro,PH-560,16,West Josestad
2026-01-05T13:35:22.462489,Skyrizi,PH-624,28,North Jason
2026-01-05T13:35:22.964319,Skyrizi,PH-410,19,Lake Michaelmouth
2026-01-05T13:35:23.466536,Leqembi,PH-243,49,New Franciscotown
2026-01-05T13:35:24.470194,Mounjaro,PH-619,25,Jessicahaven
2026-01-05T13:35:24.972424,Mounjaro,PH-790,49,New Ricky
2026-01-05T13:35:25.475593,Skyrizi,PH-493,31,South Anthonymouth
2026-01-05T13:35:25.978408,Skyrizi,PH-207,40,New Brittneyburgh
2026-01-05T13:35:26.981100,Rinvoq,PH-667,24,Stevensstad
2026-01-05T13:35:27.986799,Rinvoq,PH-362,9,East Melissa
2026-01-05T13:35:28.489816,Paxlovid,PH-472,5,Reneetown
2026-01-05T13:35:28.991712,Mounjaro,PH-279,8,Courtneymouth
2026-01-05T13:35:34.009829,Skyrizi,PH-368,27,Port Mark
2026-01-05T13:35:35.516917,Paxlovid,PH-891,18,Priceland
2026-01-05T13:35:36.521196,Skyrizi,PH-403,22,Stacychester
2026-01-05T13:35:37.023475,Mounjaro,PH-744,8,South Jenny
2026-01-05T13:35:37.526654,Rinvoq,PH-365,48,Cabrerabury
2026-01-05T13:35:38.028345,Leqembi,PH-822,39,New Colleen
2026-01-05T13:35:38.531269,Leqembi,PH-442,36,Lake Melanieton
2026-01-05T13:35:39.033217,Rinvoq,PH-953,4,North Leslieland
2026-01-05T13:35:39.535860,Paxlovid,PH-425,41,South Kevinchester
2026-01-05T13:35:41.040949,Paxlovid,PH-795,16,Port Allisonhaven
2026-01-05T13:35:41.543774,Rinvoq,PH-821,16,Lake Jeffreyview
2026-01-05T13:35:42.547782,Mounjaro,PH-587,50,Petersonville
2026-01-05T13:35:43.553957,Paxlovid,PH-685,44,Callahanville
2026-01-05T13:35:44.557252,Skyrizi,PH-185,5,Thompsonhaven
2026-01-05T13:35:45.562344,Leqembi,PH-906,28,New Danaton
2026-01-05T13:35:46.064241,Wegovy,PH-621,22,Port Jessica
2026-01-05T13:35:46.566666,Skyrizi,PH-449,9,Matthewsmouth
2026-01-05T13:35:48.071531,Mounjaro,PH-932,17,North Lisa
2026-01-05T13:35:49.578280,Leqembi,PH-506,11,New Wesley
2026-01-05T13:35:50.081013,Rinvoq,PH-140,33,Lake Tinaville
2026-01-05T13:35:50.584136,Rinvoq,PH-890,21,Murphyberg
2026-01-05T13:35:54.095911,Wegovy,PH-267,42,Davidstad
2026-01-05T13:35:54.598848,Paxlovid,PH-230,11,North Anthonyfort
2026-01-05T13:35:55.102106,Mounjaro,PH-898,46,West Iantown
2026-01-05T13:35:55.604685,Paxlovid,PH-511,44,Lyonschester
2026-01-05T13:35:58.114126,Leqembi,PH-847,16,Samuelland
2026-01-05T13:35:59.620424,Paxlovid,PH-978,16,Patriciaborough
2026-01-05T13:36:01.126604,Leqembi,PH-233,39,New Josephmouth
2026-01-05T13:36:01.629834,Wegovy,PH-312,13,Thomasville
2026-01-05T13:36:03.135819,Mounjaro,PH-701,10,South Nathan
2026-01-05T13:36:03.638058,Skyrizi,PH-168,47,West Kiara
2026-01-05T13:36:04.140825,Skyrizi,PH-392,47,Josephside
2026-01-05T13:36:05.145666,Rinvoq,PH-521,19,Drewport
2026-01-05T13:36:06.149920,Wegovy,PH-320,45,Shieldston
2026-01-05T13:36:06.652294,Skyrizi,PH-332,35,Hillville
2026-01-05T13:36:08.157433,Paxlovid,PH-840,2,Lorimouth
2026-01-05T13:36:08.660410,Mounjaro,PH-152,9,Mollyside
2026-01-05T13:36:09.163997,Leqembi,PH-384,21,East Christopher
2026-01-05T13:36:09.666553,Skyrizi,PH-892,17,Karenfurt
2026-01-05T13:36:10.170023,Mounjaro,PH-409,17,North Jennifer
2026-01-05T13:36:11.677509,Paxlovid,PH-808,10,North Robertland
2026-01-05T13:36:12.179728,Leqembi,PH-414,2,Powellbury
2026-01-05T13:36:13.685039,Wegovy,PH-178,47,Williamborough
2026-01-05T13:36:15.189330,Rinvoq,PH-961,39,North Kristin
2026-01-05T13:36:16.695330,Skyrizi,PH-193,29,Lake Davidborough
2026-01-05T13:36:17.197266,Mounjaro,PH-421,2,Christianberg
2026-01-05T13:36:18.201540,Paxlovid,PH-601,22,Lake Diane
2026-01-05T13:36:19.205000,Leqembi,PH-117,47,North Rodneyhaven
2026-01-05T13:36:20.208020,Paxlovid,PH-691,43,Josefurt
2026-01-05T13:36:20.711224,Mounjaro,PH-355,31,East Andrew
2026-01-05T13:36:21.716145,Skyrizi,PH-946,1,Susanport
2026-01-05T13:36:22.720121,Mounjaro,PH-892,45,Suttonhaven
2026-01-05T13:36:23.723132,Skyrizi,PH-686,19,Lake Kevin
2026-01-05T13:36:26.231555,Paxlovid,PH-992,34,Jeffersonbury
2026-01-05T13:36:28.739833,Leqembi,PH-436,50,Oscarfurt
2026-01-05T13:36:29.241227,Rinvoq,PH-530,3,Sharonborough
2026-01-05T13:36:29.743756,Rinvoq,PH-244,18,Joneschester
2026-01-05T13:36:30.747732,Skyrizi,PH-830,49,Port Thomas
2026-01-05T13:36:31.250064,Mounjaro,PH-544,20,Thomasfurt
2026-01-05T13:36:31.760605,Wegovy,PH-453,15,West Jessicashire
2026-01-05T13:36:32.764056,Paxlovid,PH-121,35,Lake Robertborough
2026-01-05T13:36:33.266136,Leqembi,PH-499,8,South Pamela
2026-01-05T13:36:33.768203,Skyrizi,PH-782,33,East Roberthaven
2026-01-05T13:36:34.771483,Wegovy,PH-530,25,West Guy
2026-01-05T13:36:35.775417,Skyrizi,PH-784,47,Daltonshire
2026-01-05T13:36:36.277235,Wegovy,PH-588,30,Lake Ann
2026-01-05T13:36:39.789386,Rinvoq,PH-419,6,Johnsonstad
2026-01-05T13:36:40.292001,Paxlovid,PH-581,5,New Timothy
2026-01-05T13:36:41.802516,Mounjaro,PH-651,50,Shannonfurt
2026-01-05T13:36:43.306348,Leqembi,PH-998,19,Emilyport
2026-01-05T13:36:44.811543,Wegovy,PH-153,30,Nathanmouth
2026-01-05T13:36:46.316246,Mounjaro,PH-396,21,New Patrickport
2026-01-05T13:36:47.321043,Leqembi,PH-501,39,New Kathleen
2026-01-05T13:36:47.822750,Skyrizi,PH-995,32,Knightside
2026-01-05T13:36:48.324988,Rinvoq,PH-943,11,Williamstown
2026-01-05T13:36:48.827520,Mounjaro,PH-138,30,Cindymouth
2026-01-05T13:36:51.337902,Mounjaro,PH-651,32,East Patrick
2026-01-05T13:36:58.360582,Wegovy,PH-997,19,Annamouth
2026-01-05T13:37:01.370376,Skyrizi,PH-788,44,Lake Debra
2026-01-05T13:37:01.872422,Skyrizi,PH-916,23,Cruzmouth
2026-01-05T13:37:03.878134,Rinvoq,PH-345,42,New Williamborough
2026-01-05T13:37:04.380012,Skyrizi,PH-913,44,East Joseph
2026-01-05T13:37:05.383561,Paxlovid,PH-912,25,Millerland
2026-01-05T13:37:06.889940,Skyrizi,PH-552,47,Danielburgh
2026-01-05T13:37:08.395203,Wegovy,PH-798,8,Houstonhaven
2026-01-05T13:37:08.896901,Wegovy,PH-956,48,New Kirstenport
2026-01-05T13:37:10.401828,Leqembi,PH-376,34,Port Alexis
2026-01-05T13:37:10.904661,Mounjaro,PH-160,16,North Jermaineview
2026-01-05T13:37:11.907998,Rinvoq,PH-270,18,Port Andrea
2026-01-05T13:37:12.910621,Rinvoq,PH-273,41,Hannahville
2026-01-05T13:37:13.412429,Skyrizi,PH-906,29,Whitakerburgh
2026-01-05T13:37:14.416554,Wegovy,PH-710,14,Kellyfurt
2026-01-05T13:37:15.925891,Leqembi,PH-861,28,Lake Robertmouth
2026-01-05T13:37:17.932568,Rinvoq,PH-742,2,Nicholasland
2026-01-05T13:37:18.434517,Wegovy,PH-816,8,Brendafort
2026-01-05T13:37:18.936247,Wegovy,PH-992,38,East Theresa
2026-01-05T13:37:19.438464,Mounjaro,PH-275,34,Lake Miranda
2026-01-05T13:37:19.940496,Mounjaro,PH-159,29,Port Jamesside
2026-01-05T13:37:21.445164,Mounjaro,PH-751,50,Hughesside
2026-01-05T13:37:21.947501,Paxlovid,PH-366,48,North Nicoleborough
2026-01-05T13:37:22.449928,Rinvoq,PH-109,26,West Jesse
2026-01-05T13:37:23.456894,Wegovy,PH-177,33,East Russell
2026-01-05T13:37:23.959286,Rinvoq,PH-581,47,Clarkbury
2026-01-05T13:37:25.964354,Mounjaro,PH-353,45,Lake Nicoleberg
2026-01-05T13:37:26.465901,Leqembi,PH-833,25,Johnsonfurt
2026-01-05T13:37:26.968718,Leqembi,PH-651,17,Jacobton
2026-01-05T13:37:28.474333,Mounjaro,PH-708,42,New Timothy
2026-01-05T13:37:29.980349,Rinvoq,PH-236,7,Donaldfort
2026-01-05T13:37:30.482198,Wegovy,PH-838,15,Port John
2026-01-05T13:37:30.985069,Rinvoq,PH-965,32,Carterview
2026-01-05T13:37:31.486884,Rinvoq,PH-500,22,Guzmanburgh
2026-01-05T13:37:31.988784,Mounjaro,PH-879,16,Cunninghamstad
2026-01-05T13:37:32.490426,Wegovy,PH-854,6,Kaitlinview
2026-01-05T13:37:32.992516,Paxlovid,PH-982,28,Bergerstad
2026-01-05T13:37:33.996125,Mounjaro,PH-305,18,Robinsonfort
2026-01-05T13:37:34.999418,Rinvoq,PH-880,36,South Carmen
2026-01-05T13:37:35.501974,Wegovy,PH-348,46,North Brenda
2026-01-05T13:37:36.004010,Paxlovid,PH-446,36,Stephenmouth
2026-01-05T13:37:36.505911,Leqembi,PH-755,3,Strongmouth
2026-01-05T13:37:38.010895,Mounjaro,PH-359,19,South Bryanview
2026-01-05T13:37:40.017056,Paxlovid,PH-675,48,Matthewview
2026-01-05T13:37:41.021742,Leqembi,PH-553,14,New Kimberlyborough
2026-01-05T13:37:41.524007,Mounjaro,PH-548,24,Jonathanland
2026-01-05T13:37:42.026076,Paxlovid,PH-629,29,Port Tonya
2026-01-05T13:37:43.028882,Paxlovid,PH-655,39,South Donna
2026-01-05T13:37:43.530710,Paxlovid,PH-349,12,Scottshire
2026-01-05T13:37:44.033041,Mounjaro,PH-636,11,North Andrew
2026-01-05T13:37:47.043080,Rinvoq,PH-532,47,West Karen
2026-01-05T13:37:47.545139,Paxlovid,PH-442,50,Christopherside
2026-01-05T13:37:49.051045,Wegovy,PH-851,3,East Amandaview
2026-01-05T13:37:50.054169,Mounjaro,PH-770,35,Jeffreyside
2026-01-05T13:37:50.556038,Skyrizi,PH-272,3,East Kelly
2026-01-05T13:37:51.057582,Rinvoq,PH-225,31,South Cheryl
2026-01-05T13:37:51.559970,Wegovy,PH-323,43,Andrewhaven
2026-01-05T13:37:52.061770,Mounjaro,PH-239,9,West Debra
2026-01-05T13:37:52.564264,Paxlovid,PH-181,3,West Roymouth
2026-01-05T13:37:53.568533,Paxlovid,PH-155,5,Port Karenfort
2026-01-05T13:37:54.070602,Skyrizi,PH-756,10,Micheleport
2026-01-05T13:37:54.572652,Skyrizi,PH-226,10,Jasminemouth
2026-01-05T13:37:55.075319,Rinvoq,PH-602,6,Ramoschester
2026-01-05T13:37:56.079397,Leqembi,PH-532,12,Jacobhaven
2026-01-05T13:37:57.082885,Wegovy,PH-787,21,East Mallorytown
2026-01-05T13:38:00.092951,Wegovy,PH-950,40,Whiteland
2026-01-05T13:38:01.096482,Paxlovid,PH-563,50,Johnsonland
2026-01-05T13:38:02.099817,Rinvoq,PH-843,31,South William
2026-01-05T13:38:03.103671,Paxlovid,PH-531,17,North Annabury
2026-01-05T13:38:03.605627,Leqembi,PH-623,29,East Andrew
2026-01-05T13:38:04.107323,Skyrizi,PH-513,19,Crossborough
2026-01-05T13:38:05.612231,Paxlovid,PH-936,6,East Brianland
2026-01-05T13:38:08.621557,Skyrizi,PH-229,39,Adrianaville
2026-01-05T13:38:09.624468,Mounjaro,PH-857,10,Jenkinsberg
2026-01-05T13:38:10.126834,Paxlovid,PH-462,45,North Preston
2026-01-05T13:38:10.628944,Mounjaro,PH-567,11,Christopherfort
2026-01-05T13:38:11.130902,Paxlovid,PH-260,4,New Elizabeth
2026-01-05T13:38:11.632255,Mounjaro,PH-471,44,Lake Gregory
2026-01-05T13:38:12.133534,Mounjaro,PH-212,12,Zimmermanport
2026-01-05T13:38:12.636067,Skyrizi,PH-714,43,Alexfurt
2026-01-05T13:38:13.639661,Rinvoq,PH-374,46,Walkerburgh
2026-01-05T13:38:14.141503,Rinvoq,PH-817,27,Shawview
2026-01-05T13:38:14.643729,Wegovy,PH-672,4,Port Janet
2026-01-05T13:38:15.145772,Mounjaro,PH-815,36,East Karen
2026-01-05T13:38:16.149298,Rinvoq,PH-126,7,Port Jeremybury
2026-01-05T13:38:16.651132,Leqembi,PH-523,26,East Paulberg
2026-01-05T13:38:19.158014,Paxlovid,PH-938,30,Patriciaville
2026-01-05T13:38:21.666403,Rinvoq,PH-685,35,East Hectorstad
2026-01-05T13:38:24.174166,Mounjaro,PH-777,25,Petersonbury
2026-01-05T13:38:25.178388,Paxlovid,PH-189,46,East Danielport
2026-01-05T13:38:28.689457,Skyrizi,PH-634,1,Port Christina
2026-01-05T13:38:29.191100,Mounjaro,PH-175,8,Lynchchester
2026-01-05T13:38:29.694421,Leqembi,PH-200,2,North Danielmouth
2026-01-05T13:38:30.195832,Mounjaro,PH-539,20,North Brianburgh
2026-01-05T13:38:31.199836,Mounjaro,PH-256,39,North Paulafort
2026-01-05T13:38:31.703992,Skyrizi,PH-835,15,Warrenborough
2026-01-05T13:38:32.707739,Skyrizi,PH-573,15,Port Bryanshire
2026-01-05T13:38:33.711348,Wegovy,PH-742,19,Gutierrezview
2026-01-05T13:38:34.212972,Rinvoq,PH-800,29,Michellechester
2026-01-05T13:38:34.715057,Paxlovid,PH-805,49,Proctorland
2026-01-05T13:38:35.216479,Rinvoq,PH-106,34,Cainborough
2026-01-05T13:38:35.718912,Mounjaro,PH-958,2,Howellfurt
2026-01-05T13:38:36.220537,Skyrizi,PH-684,19,Craigstad
2026-01-05T13:38:36.722165,Rinvoq,PH-423,44,New Karen
2026-01-05T13:38:37.223928,Skyrizi,PH-629,36,North Russell
2026-01-05T13:38:37.725899,Paxlovid,PH-496,42,Georgefurt
2026-01-05T13:38:39.730899,Wegovy,PH-971,34,Port Ronaldton
2026-01-05T13:38:41.737430,Paxlovid,PH-431,33,North Zoe
2026-01-05T13:38:42.239771,Wegovy,PH-172,49,East Jason
2026-01-05T13:38:43.744300,Skyrizi,PH-556,13,North Sarah
2026-01-05T13:38:44.747497,Mounjaro,PH-479,7,Johnsonstad
2026-01-05T13:38:45.249351,Rinvoq,PH-582,18,New Nicolemouth
2026-01-05T13:38:46.252970,Leqembi,PH-608,11,West Erin
2026-01-05T13:38:46.755441,Leqembi,PH-683,3,Lake Ann
2026-01-05T13:38:48.762004,Skyrizi,PH-720,44,Juanshire
2026-01-05T13:38:49.264173,Mounjaro,PH-810,44,Jeffreymouth
2026-01-05T13:38:49.766096,Skyrizi,PH-633,25,Sandovalmouth
2026-01-05T13:38:51.772800,Paxlovid,PH-509,41,Jonesview
2026-01-05T13:38:52.274748,Wegovy,PH-998,18,Hunttown
2026-01-05T13:38:53.277862,Leqembi,PH-769,46,North Christinafort
2026-01-05T13:38:54.281338,Mounjaro,PH-961,22,Schwartzhaven
2026-01-05T13:38:54.783226,Paxlovid,PH-474,5,Lake Patriciashire
2026-01-05T13:38:55.785930,Skyrizi,PH-310,28,Boltonmouth
2026-01-05T13:38:56.789451,Wegovy,PH-717,49,West Donaldport
2026-01-05T13:38:58.293882,Paxlovid,PH-122,40,Carrollchester
2026-01-05T13:38:58.796043,Paxlovid,PH-124,10,Trevorburgh
2026-01-05T13:38:59.799738,Leqembi,PH-752,21,Port Teresa
2026-01-05T13:39:00.804034,Mounjaro,PH-958,38,South Martin
2026-01-05T13:39:01.807998,Skyrizi,PH-866,45,South Jessica
2026-01-05T13:39:02.811195,Paxlovid,PH-176,27,East Michaelberg
2026-01-05T13:39:03.313331,Rinvoq,PH-758,23,East Tina
2026-01-05T13:39:03.815544,Leqembi,PH-360,27,Harrisland
2026-01-05T13:39:05.320221,Mounjaro,PH-967,39,Hollandmouth
2026-01-05T13:39:07.826180,Paxlovid,PH-901,49,Lake Clayton
2026-01-05T13:39:09.330420,Leqembi,PH-808,1,North Jason
2026-01-05T13:39:09.833070,Mounjaro,PH-226,5,Port Christophermouth
2026-01-05T13:39:10.836491,Mounjaro,PH-317,22,Jennifershire
2026-01-05T13:39:12.341066,Skyrizi,PH-937,14,North Aaron
2026-01-05T13:39:12.843485,Mounjaro,PH-525,6,Jacquelinechester
2026-01-05T13:39:14.349695,Paxlovid,PH-791,15,East Nicholasfort
2026-01-05T13:39:15.352521,Wegovy,PH-129,47,West Francisco
2026-01-05T13:39:16.355909,Wegovy,PH-814,30,Port Michaelchester
2026-01-05T13:39:17.360288,Wegovy,PH-983,50,North Valerie
2026-01-05T13:39:17.863148,Mounjaro,PH-956,7,Timothyberg
2026-01-05T13:39:18.364828,Mounjaro,PH-732,45,Toddmouth
